platform,place_name,place_id,place_url,review_id,reviewer_name,reviewer_profile_id,reviewer_profile_url,rating,review_text,review_date,visit_date,visit_count,review_image_count,review_image_urls,helpful_count,keywords,menus,verified_visit,collected_at,raw_ref
naver,매직타임레스토랑,1527871697,https://pcmap.place.naver.com/restaurant/1527871697/review/visitor,68f630b65f372f6a8eab7a82,kskyoung44,14Yl4,https://m.place.naver.com/my/5effe76e2a6e9b34b382af1a/review?v=2,,,,2025-10-19,1,,,0,"[""음식이 맛있어요"", ""재료가 신선해요"", ""양이 많아요"", ""특별한 메뉴가 있어요"", ""친절해요""]",,true,2026-09-01T05:52:10+00:00,naver_매직타임레스토랑_20260901T055008Z#10
naver,매직타임레스토랑,1527871697,https://pcmap.place.naver.com/restaurant/1527871697/review/visitor,68e89d1d7e33fa28fcd8dcee,애지모 여상연9,8Naxy,https://m.place.naver.com/my/6163c86b99f7ae1e3cad754f/review?v=2,,,,2025-10-08,1,,,0,"[""건강한 맛이에요""]",,true,2026-09-01T05:52:10+00:00,naver_매직타임레스토랑_20260901T055008Z#11
naver,매직타임레스토랑,1527871697,https://pcmap.place.naver.com/restaurant/1527871697/review/visitor,68a92ebf0025001e52a487d8,후리지아윤야,2RK1n,https://m.place.naver.com/my/5c525318d31365d631fb42c1/review?v=2,,,,2025-08-17,2,,,0,"[""음식이 맛있어요""]",,true,2026-09-01T05:52:10+00:00,naver_매직타임레스토랑_20260901T055008Z#12
naver,매직타임레스토랑,1527871697,https://pcmap.place.naver.com/restaurant/1527871697/review/visitor,68b23829f849770f5b129835,dnsl34,19D9c,https://m.place.naver.com/my/5e2936118f87a842bca2d830/review?v=2,,,,2025-08-21,1,,,0,"[""음식이 빨리 나와요""]",,true,2026-09-01T05:52:10+00:00,naver_매직타임레스토랑_20260901T055008Z#13
naver,매직타임레스토랑,1527871697,https://pcmap.place.naver.com/restaurant/1527871697/review/visitor,68a4047110f7510664bbe877,내돈내산솔직리뷰중,qoYq,https://m.place.naver.com/my/5e389bd98f87a842bc6e370c/review?v=2,,,,2025-08-11,1,,,0,"[""음식이 맛있어요""]",,true,2026-09-01T05:52:10+00:00,naver_매직타임레스토랑_20260901T055008Z#14
naver,매직타임레스토랑,1527871697,https://pcmap.place.naver.com/restaurant/1527871697/review/visitor,68b6a423b9af05b0ebf774af,코코마리아,1ZcL8,https://m.place.naver.com/my/5f8d8845a8931455db589241/review?v=2,,,,2025-08-10,1,,,0,"[""재료가 신선해요"", ""양이 많아요"", ""특별한 메뉴가 있어요""]",,true,2026-09-01T05:52:10+00:00,naver_매직타임레스토랑_20260901T055008Z#15
naver,매직타임레스토랑,1527871697,https://pcmap.place.naver.com/restaurant/1527871697/review/visitor,68e88b38f4880054334f50af,조크리스탈66,1eteZ,https://m.place.naver.com/my/5eff951280dd0fa8cd667322/review?v=2,,,,2025-10-08,2,,,0,"[""음식이 맛있어요"", ""재료가 신선해요""]",,true,2026-09-01T05:52:10+00:00,naver_매직타임레스토랑_20260901T055008Z#16
naver,매직타임레스토랑,1527871697,https://pcmap.place.naver.com/restaurant/1527871697/review/visitor,690872d08487cc3f6ccdfeae,1170857,3C0Aw,https://m.place.naver.com/my/5cb495f324f9d2044ea8ede7/review?v=2,,,,2025-09-20,1,,,0,"[""음식이 맛있어요""]",,true,2026-09-01T05:52:10+00:00,naver_매직타임레스토랑_20260901T055008Z#17
naver,매직타임레스토랑,1527871697,https://pcmap.place.naver.com/restaurant/1527871697/review/visitor,6830293ed0875a53990d48ac,꼬마순뚜루,2vZEy,https://m.place.naver.com/my/5c779e9b06603e01f74937e6/review?v=2,,,,2025-05-22,1,,,0,"[""음식이 맛있어요""]",,true,2026-09-01T05:52:10+00:00,naver_매직타임레스토랑_20260901T055008Z#18
naver,매직타임레스토랑,1527871697,https://pcmap.place.naver.com/restaurant/1527871697/review/visitor,686a19f240e3847bc3a65591,euk****,7S5iw,https://m.place.naver.com/my/5efe472d670bd5c7e120968a/review?v=2,,,,2025-05-05,1,,,0,"[""매장이 넓어요""]",,true,2026-09-01T05:52:10+00:00,naver_매직타임레스토랑_20260901T055008Z#19
naver,매직타임레스토랑,1527871697,https://pcmap.place.naver.com/restaurant/1527871697/review/visitor,69a19bbb1c6e8f9eff42cf85,먹잘Rr,3JJBo,https://m.place.naver.com/my/5efde6ed854ca9293112d13f/review?v=2,,"겨울이라 문닫은 식당이 많아서 여기로 갔는데
가격대비 맛이 너무 실망이에요 ㅜㅜ
밀키트만 써도 이정돈 아닐텐데",2026-02-27,2026-02-26,1,,,0,"[""매장이 넓어요""]",,true,2026-09-01T05:52:10+00:00,naver_매직타임레스토랑_20260901T055008Z#20
naver,매직타임레스토랑,1527871697,https://pcmap.place.naver.com/restaurant/1527871697/review/visitor,68d33e4df773608b744abfc6,namu82,3WsYm,https://m.place.naver.com/my/5d2d428db46dec61e8df9cc5/review?v=2,,,,2025-09-23,1,,,0,"[""양이 많아요""]",,true,2026-09-01T05:52:10+00:00,naver_매직타임레스토랑_20260901T055008Z#21
naver,매직타임레스토랑,1527871697,https://pcmap.place.naver.com/restaurant/1527871697/review/visitor,6859ccf5139688da0fc53ab0,ju1****,3Ftnw,https://m.place.naver.com/my/5e23ce698f87a842bc2bebcc/review?v=2,,,,2025-06-22,2,,,0,"[""음식이 맛있어요""]",,true,2026-09-01T05:52:10+00:00,naver_매직타임레스토랑_20260901T055008Z#22
naver,알파인레스토랑,1678026825,https://pcmap.place.naver.com/restaurant/1678026825/review/visitor,69f9f923f1991be967a1f227,Silkroad,1rXh3,https://m.place.naver.com/my/5e6d737d8f87a842bc9694f3/review?v=2,4.5,"살다 살다
이렇게 친절한 곳은 첨봐요..
메뉴 선택시부터(주문배려)
메뉴 받기(메뉴 찾기 옮기기 배려 도움)
의무반? 방문 안내 등..
암튼 최고 였어요
외국인13명과 같이 갔었는데
너무 자랑스러웠답니다
고마웠어요...
알파인 식당 근무자 여러분.....

ㅋㅋ",2026-05-05,2026-04-18,1,3,"[""https://pup-review-phinf.pstatic.net/MjAyNjA1MDVfMjc5/MDAxNzc3OTg5OTIyNDI2.M9b-USGu7jbBjlUF0JpEpvWB1jIjNt-4Jt_imaoN-R8g.4U5-A7xTNXXFd0ZUKZKNFirsz6uCDBcD_L4x_qdr014g.JPEG/FB_IMG_1777989777452.jpg.jpg?type=w1500_60_sharpen"", ""https://pup-review-phinf.pstatic.net/MjAyNjA1MDVfMjU4/MDAxNzc3OTg5OTIyNDk5.JOu7wdb8h8oMLqY9Y7DWnDSlBmP7KwYOxFld61jJOq8g.5ePK67OQ4vyXs1ccc6iwdDRVrly8xRgfVgstlsKLCvIg.JPEG/FB_IMG_1776899366790.jpg.jpg?type=w1500_60_sharpen"", ""https://pup-review-phinf.pstatic.net/MjAyNjA1MDVfOTYg/MDAxNzc3OTg5OTIyNDY1.XEEGShdvENqJhB8DUTW9_yE-bq236OqMioDuJvFgVNYg.T2QHmojHrAHjZHfFTVvHzA0L9Aq5DApM63jvzPiAZgkg.JPEG/FB_IMG_1777989773232.jpg.jpg?type=w1500_60_sharpen""]",0,"[""음식이 맛있어요"", ""재료가 신선해요"", ""친절해요"", ""매장이 청결해요"", ""오래 머무르기 좋아요""]",,true,2026-09-01T05:54:15+00:00,naver_알파인레스토랑_20260901T055008Z#0
naver,알파인레스토랑,1678026825,https://pcmap.place.naver.com/restaurant/1678026825/review/visitor,69ee1fb22fb8d8819246ce05,foodkiller,6KWod,https://m.place.naver.com/my/5c3ba4d1322d53d747f1f79d/review?v=2,5.0,에버랜드는 김치찌개 맛집임,2026-04-26,2026-04-23,3,1,"[""https://pup-review-phinf.pstatic.net/MjAyNjA0MjZfMTI2/MDAxNzc3MjEzMzYxMzY2.CfxCxUN3SmYLAraQFa-Fsy9BpYx5qwq35vK3pG8-GtYg.wZ7BhhQShCfdmi9Dm6ufs_HIy2wcx3JEDhAhBX7btHAg.JPEG/81ACFDC6-A863-4B53-BAAD-C44B51A558AE.jpeg?type=w1500_60_sharpen""]",0,"[""음식이 맛있어요"", ""양이 많아요"", ""재료가 신선해요""]",,true,2026-09-01T05:54:15+00:00,naver_알파인레스토랑_20260901T055008Z#1
naver,알파인레스토랑,1678026825,https://pcmap.place.naver.com/restaurant/1678026825/review/visitor,69bac768f9d0bcd5c65b9260,foodkiller,6KWod,https://m.place.naver.com/my/5c3ba4d1322d53d747f1f79d/review?v=2,,"김치찌개 최고입니다❤️❤️❤️
한가람보다 알파인이 더 맛있어요",2026-03-19,2026-03-18,2,1,"[""https://pup-review-phinf.pstatic.net/MjAyNjAzMTlfMTc1/MDAxNzczODQ4NDIyOTQ5.ZDo782m7Hi9CG4hlJg3dZ47GaciA8J0vcYbiRi70Avog.1EZA84AfGRkQ4tIn6oFXy2vNkSFJZ09HeQOYOxMXYegg.JPEG/81C2E062-CACC-4ED0-A70F-2D56B4AAF23D.jpeg?type=w1500_60_sharpen""]",0,"[""음식이 맛있어요"", ""양이 많아요"", ""매장이 넓어요""]",,true,2026-09-01T05:54:15+00:00,naver_알파인레스토랑_20260901T055008Z#2
